direction,lags,imp,Wbar,Ztilde,p_asym
corr_to_gini,2,11,2.0910355348721215,0.5129591878016617,0.30398993475665514
corr_to_gini,2,12,2.2647299469140427,1.4916774943603934,0.06789185590391711
corr_to_gini,2,13,2.3123622936463,1.7600721374762682,0.039197788122940835
corr_to_gini,2,14,2.089517597664152,0.5044060460155689,0.3069880351347365
corr_to_gini,2,15,2.1741876943168865,0.9814978110179364,0.1631736566726184
corr_to_gini,2,16,2.2727456108661666,1.5368434669264717,0.06216582311467511
corr_to_gini,2,17,2.2172233179102676,1.2239912346684756,0.11047776708186241
corr_to_gini,2,18,2.156493020852983,0.8817933896487473,0.18894427350471021
corr_to_gini,2,19,2.382756067729658,2.156720910187011,0.015513708364225165
corr_to_gini,2,20,2.661869336148189,3.729444305219011,9.595125786465708e-05
corr_to_gini,2,21,2.350750158021147,1.9763767679573498,0.02405606038899044
corr_to_gini,2,22,2.4585399841575946,2.5837415925382503,0.004886749504715904
corr_to_gini,2,23,2.27309123973882,1.5387909867169152,0.06192766549771633
corr_to_gini,2,24,2.363393081787339,2.047616025414937,0.020298818924876616
corr_to_gini,2,25,2.7088875184886247,3.994378307739452,3.2432112897162746e-05
corr_to_gini,2,26,2.5397396211881444,3.0412783106944046,0.001177879853290209
corr_to_gini,2,27,2.2155270299312644,1.2144331373253943,0.11229118392783921
corr_to_gini,2,28,1.9059836603179496,-0.5297551699029835,0.7018591544072184
corr_to_gini,2,29,1.950144091022651,-0.28092378006081475,0.6106155695231388
corr_to_gini,2,30,2.1476255538253,0.8318277505082963,0.20275308885569732
corr_to_gini,2,31,2.198186439812828,1.1167238742815786,0.1320562033177597
corr_to_gini,2,32,2.1895004654837336,1.0677808945607783,0.14280967907746345
corr_to_gini,2,33,2.187580907249548,1.0569647332219236,0.14526384150219696
corr_to_gini,2,34,2.491997740427366,2.7722664746726413,0.002783372274871021
corr_to_gini,2,35,2.683598630376495,3.8518826600275187,5.860659454726136e-05
corr_to_gini,2,36,2.4582514344585253,2.5821156975568798,0.004909832947540993
corr_to_gini,2,37,1.7314940652996984,-1.5129541049796331,0.9348543414388608
corr_to_gini,2,38,2.585719202878468,3.300360095762834,0.0004828042210252015
corr_to_gini,2,39,1.8821643718626158,-0.6639700440971624,0.7466452580149894
corr_to_gini,2,40,2.450942109305292,2.5409297419929597,0.0055279066694959855
corr_to_gini,2,41,2.0342756894493905,0.19313370153752601,0.4234271297459544
corr_to_gini,2,42,1.7380370732070698,-1.4760861278028121,0.9300396137838477
corr_to_gini,2,43,2.0558333709294363,0.31460506761918616,0.3765307655068738
corr_to_gini,2,44,2.2109243604159,1.1884984117301944,0.11731855259430168
corr_to_gini,2,45,2.326743614985166,1.8411067677869701,0.032802957049172465
corr_to_gini,2,46,2.8841243340263203,4.981787616614655,3.149977920724467e-07
corr_to_gini,2,47,2.0952079774943164,0.5364697079698207,0.29581698297602743
corr_to_gini,2,48,2.5066531866905795,2.8548457204870252,0.0021528869883242763
corr_to_gini,2,49,2.036666033384396,0.2066026055780133,0.41816011260617314
corr_to_gini,2,50,2.4163769181442762,2.3461647811557436,0.00948385984624267
corr_to_gini,2,51,2.0882784952666866,0.49742405859384764,0.3094450216558602
corr_to_gini,2,52,2.10697547318566,0.6027761787426924,0.2733287979156319
corr_to_gini,2,53,2.1804730882128402,1.016914206960586,0.15459712212410415
corr_to_gini,2,54,2.4015011530502846,2.262344101777508,0.01183807581920715
corr_to_gini,2,55,2.231611136640665,1.30506247592113,0.09593578741590902
corr_to_gini,2,56,2.3106693468510797,1.7505328667476734,0.04001320398095909
corr_to_gini,2,57,2.429977117212135,2.4227980109993377,0.007700743776574481
corr_to_gini,2,58,2.1222835608520807,0.6890328721008879,0.24540129074161054
corr_to_gini,2,59,1.9551878408793604,-0.25250369296398306,0.5996741200010267
corr_to_gini,2,60,2.5414312123449543,3.050809942788493,0.001141124950214234
corr_to_gini,2,61,2.108812390601672,0.6131266827200662,0.26989628921402153
corr_to_gini,2,62,2.3560022206665354,2.005970638006516,0.02242969038935705
corr_to_gini,2,63,2.096775040248104,0.5452996581485755,0.2927737195936544
corr_to_gini,2,64,2.4781858180726433,2.694440244695407,0.0035253483952807363
corr_to_gini,2,65,1.958034914221211,-0.23646124941598884,0.5934626133910174
corr_to_gini,2,66,2.4307961495389336,2.4274130237822913,0.007603466314401008
corr_to_gini,2,67,2.192302905046482,1.0835718395361662,0.13927734117041657
corr_to_gini,2,68,2.0250605004537197,0.14120874861339341,0.44385251746809484
corr_to_gini,2,69,2.495540499076124,2.7922289058441283,0.0026173155197513065
corr_to_gini,2,70,2.403773860938142,2.275150160355659,0.011448461744637761
corr_to_gini,2,71,2.25426226883356,1.4326951238621455,0.07597249180523502
corr_to_gini,2,72,2.29726541332199,1.675005537050674,0.04696657263942505
corr_to_gini,2,73,2.031443264861742,0.1771737995274981,0.42968593751048334
corr_to_gini,2,74,2.1329153660956885,0.7489400521958626,0.22694666918240836
corr_to_gini,2,75,2.0101393205938916,0.057132170025795445,0.47721995514578464
corr_to_gini,2,76,2.212351177453725,1.1965381174329437,0.11574331647778136
corr_to_gini,2,77,2.198070830736928,1.116072450222177,0.1321955618345283
corr_to_gini,2,78,2.705081879691414,3.9729346221585846,3.5496269697898875e-05
corr_to_gini,2,79,2.816030928179423,4.598100760631016,2.1317989740143872e-06
corr_to_gini,2,80,2.1995366406827688,1.1243318698031817,0.13043613152662892
corr_to_gini,2,81,1.9550969234469555,-0.2530159866781785,0.5998720702654465
corr_to_gini,2,82,2.5661987722425557,3.1903680551975553,0.0007104585362153193
corr_to_gini,2,83,2.579835464040738,3.267206911133572,0.000543071327402278
corr_to_gini,2,84,2.2110631645240266,1.1892805331585807,0.11716464653738612
corr_to_gini,2,85,2.50131832641053,2.824785309460347,0.002365615271543109
corr_to_gini,2,86,2.495534595792038,2.792195642527618,0.0026175846101123
corr_to_gini,2,87,2.1746808262130672,0.9842764681357233,0.16248979823741294
corr_to_gini,2,88,2.3262635094028536,1.8384015102201543,0.03300163137957657
corr_to_gini,2,89,2.013089969705603,0.07375823339717266,0.47060138068903223
corr_to_gini,2,90,2.2081621152200217,1.1729339505098897,0.12041114678581866
corr_to_gini,2,91,2.2801153716212164,1.5783699598120604,0.05724032113936284
corr_to_gini,2,92,2.2221158064177615,1.2515590073482141,0.10536529979144793
corr_to_gini,2,93,2.2618455405347335,1.4754246898297367,0.07004920078383448
corr_to_gini,2,94,2.27831447253773,1.5682224088312737,0.05841461823051142
corr_to_gini,2,95,2.2646131211513945,1.491019214619339,0.06797822513676022
corr_to_gini,2,96,2.257614247745227,1.4515825658096462,0.073308854635041
corr_to_gini,2,97,2.1604144699639134,0.9038896332065403,0.18302696336503077
corr_to_gini,2,98,2.1087823369190057,0.6129573388185612,0.2699522741570445
corr_to_gini,2,99,2.3523391524328066,1.985330296752136,0.023553867700912168
corr_to_gini,2,100,2.2436393829692367,1.3728382019170229,0.08490132584738985
gini_to_corr,2,1,2.0188304795030554,0.10526558054437075,0.45808253697240786
gini_to_corr,2,2,2.1542844494297935,0.8624762919903672,0.19421273691655982
gini_to_corr,2,3,2.2188756164785044,1.2235518926577724,0.11056065847447583
gini_to_corr,2,4,2.0185566281178136,0.10373470476153772,0.4586899423997929
gini_to_corr,2,5,2.2276103453566036,1.2723805114989233,0.10161897748807625
gini_to_corr,2,6,1.8882948701701525,-0.6244506593374463,0.7338341678458046
gini_to_corr,2,7,1.9708260500045556,-0.16308733840498355,0.5647751655915243
gini_to_corr,2,8,2.035257135610422,0.19709337979208089,0.42187723199037597
gini_to_corr,2,9,2.4347500281620187,2.4303265404755545,0.007542612463255605
gini_to_corr,2,10,2.188960482687206,1.056321210874412,0.14541074428670364
gini_to_corr,2,11,1.9259795388168715,-0.4137869573283999,0.6604849316672925
gini_to_corr,2,12,2.2538614281956852,1.4191285257768351,0.07793077442135887
gini_to_corr,2,13,1.966160434471648,-0.1891689221261347,0.5750197877888524
gini_to_corr,2,14,2.1023533529442147,0.5721726372707305,0.2836025115390062
gini_to_corr,2,15,2.2268998165236886,1.2684085345729945,0.10232604769548681
gini_to_corr,2,16,2.2535412989479333,1.417338948877937,0.07819192642741413
gini_to_corr,2,17,2.110060589570639,0.6152573998091319,0.2691923730380885
gini_to_corr,2,18,2.684534640649778,3.8266649736157357,6.494555411284963e-05
gini_to_corr,2,19,2.1859678885734657,1.0395921012059393,0.14926472409724556
gini_to_corr,2,20,2.1743863164514354,0.9748491448279989,0.1648175476392273
gini_to_corr,2,21,2.5900603428214426,3.2985375934389394,0.0004859493258964065
gini_to_corr,2,22,2.3129464520466883,1.7494238502344328,0.040108890586182167
gini_to_corr,2,23,2.493964713878225,2.7613466967948628,0.0028781767011558657
gini_to_corr,2,24,1.942645047354591,-0.3206239324035393,0.6257523005282001
gini_to_corr,2,25,2.2395126686459514,1.3389165214118248,0.0902989252680696
gini_to_corr,2,26,1.919401359184607,-0.45056009939326913,0.6738466851887803
gini_to_corr,2,27,2.2505064244969804,1.4003734849391667,0.08070075289907197
